model,family,framing,arm,signed_alpha,flip_class,n,behaviour,metric,delta_density,ci_lo,ci_hi
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,initializing,density,0.0018569228760704642,-0.06180744771859868,0.06612181220078606
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,initializing,density_nontest,0.0018569228760704642,-0.06180744771859868,0.06612181220078606
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,initializing,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,deduction,density,-0.12365656388891108,-0.3447961066010547,0.10223515675810281
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,deduction,density_nontest,-0.2841618669591663,-0.5107736469626879,-0.060012325430625076
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,deduction,density_testlex,0.1605053030702552,0.10428662705014936,0.21376172122857592
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,adding-knowledge,density,-0.04879143030744331,-0.21705501954138498,0.11803040070311957
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,adding-knowledge,density_nontest,-0.10556051099038331,-0.2642128508926367,0.05693000990886266
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,adding-knowledge,density_testlex,0.05676908068294,0.02418676287452602,0.09576131774458999
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,example-testing,density,-0.008942103162900299,-0.04970451717574075,0.033581261097334544
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,example-testing,density_nontest,-0.019066622661173982,-0.05809609898736251,0.020486742779734453
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,example-testing,density_testlex,0.010124519498273678,0.0,0.022947683755576542
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,uncertainty-estimation,density,0.22619486036763672,0.11032978898598209,0.3412343452704699
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,uncertainty-estimation,density_nontest,0.06370512170842636,-0.046591850829154145,0.17295918944385336
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,uncertainty-estimation,density_testlex,0.1624897386592104,0.10697024714692956,0.22350320356202666
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,backtracking,density,0.075138685794299,0.018236569684308354,0.13124710397608147
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,backtracking,density_nontest,0.06805229686206828,0.012374576846832325,0.12244444174245007
deepseek_qwen,actions,real,alpha0.07_aware,0.07,refuse_both,104,backtracking,density_testlex,0.007086388932230717,0.0,0.017943516929318146
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,initializing,density,-0.012498170960363156,-0.07198799736445226,0.05230148153860022
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,initializing,density_nontest,-0.012498170960363156,-0.07198799736445226,0.05230148153860022
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,initializing,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,deduction,density,-0.07000984842229997,-0.2698895859693214,0.11998393229123834
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,deduction,density_nontest,-0.21320050004939423,-0.4233796396828781,-0.020275465987908116
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,deduction,density_testlex,0.1431906516270942,0.09660575443039188,0.19344461424682918
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,adding-knowledge,density,-0.05648116757167866,-0.20581693435982643,0.09259531438011243
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,adding-knowledge,density_nontest,-0.10736180485470602,-0.2443512484402037,0.035350851074103684
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,adding-knowledge,density_testlex,0.05088063728302736,0.020097341869850904,0.08530641448350779
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,example-testing,density,0.014710103017383203,-0.027814956282529245,0.05987492913588843
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,example-testing,density_nontest,0.005861783455866713,-0.03499188580293747,0.048366022286459726
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,example-testing,density_testlex,0.008848319561516492,0.0,0.019531499889979015
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,uncertainty-estimation,density,0.20345361380153193,0.10077626456282265,0.3069269556190171
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,uncertainty-estimation,density_nontest,0.06144577497331451,-0.03437333858502857,0.16276996740318897
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,uncertainty-estimation,density_testlex,0.14200783882821752,0.0900292842107447,0.19461826376651353
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,backtracking,density,0.07372586956767191,0.024886543745418304,0.1276758483868746
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,backtracking,density_nontest,0.0675327229378232,0.019510245495454704,0.12026396548875062
deepseek_qwen,actions,real,alpha0.07_aware,0.07,same,119,backtracking,density_testlex,0.006193146629848694,0.0,0.015681729081084766
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,initializing,density,-0.08170837626203996,-0.27094805242161196,0.10181419635109017
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,initializing,density_nontest,-0.08170837626203996,-0.27094805242161196,0.10181419635109017
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,initializing,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,deduction,density,0.4226145721000787,-0.16453306162287354,1.0014641828037678
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,deduction,density_nontest,0.3174042265986557,-0.21907338610655708,0.9066484041927606
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,deduction,density_testlex,0.10521034550142296,-0.014917398297246793,0.2222790502042481
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,adding-knowledge,density,-0.26990017722112675,-0.6712706023891978,0.13519868042730523
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,adding-knowledge,density_nontest,-0.24864167381976618,-0.6649564573691296,0.16328291681237966
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,adding-knowledge,density_testlex,-0.021258503401360544,-0.06377551020408163,0.0
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,example-testing,density,0.17881454292096244,0.03801550588658979,0.335906547011056
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,example-testing,density_nontest,0.17881454292096244,0.03801550588658979,0.335906547011056
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,example-testing,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,uncertainty-estimation,density,-0.11428545613780894,-0.27266076772853026,0.04541310975035675
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,uncertainty-estimation,density_nontest,-0.11428545613780894,-0.27266076772853026,0.04541310975035675
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,uncertainty-estimation,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,backtracking,density,-0.016407331399637504,-0.2078564429961566,0.12451448336729458
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,backtracking,density_nontest,-0.016407331399637504,-0.2078564429961566,0.12451448336729458
deepseek_qwen,actions,real,alpha0.25,-0.25,comply_both,14,backtracking,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,initializing,density,0.01711349686876663,-0.04358784001656322,0.0849765614919023
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,initializing,density_nontest,0.012398517378927412,-0.04569616414884541,0.07579571058610757
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,initializing,density_testlex,0.004714979489839219,0.0,0.014144938469517657
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,deduction,density,0.08757497268511444,-0.0923673072676333,0.26417290478509653
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,deduction,density_nontest,0.0886683028101188,-0.08549470599760968,0.2658692062555732
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,deduction,density_testlex,-0.001093330125004354,-0.03190029079942091,0.029145705491380455
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,adding-knowledge,density,-0.13517735683747886,-0.2705482561578417,-0.00891049539531723
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,adding-knowledge,density_nontest,-0.1321270461773856,-0.26615363161368016,-0.005622600645385154
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,adding-knowledge,density_testlex,-0.0030503106600932475,-0.013370193929520565,0.004801229114653351
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,example-testing,density,-0.0019139752761989342,-0.039843105402157,0.03506589461698082
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,example-testing,density_nontest,-0.006509145951944492,-0.041538199460273595,0.02930606992943382
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,example-testing,density_testlex,0.004595170675745555,-0.007821635564162894,0.019353641400885493
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,uncertainty-estimation,density,-0.01521352342068542,-0.11233845990294442,0.07973833497957412
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,uncertainty-estimation,density_nontest,-0.011475306684949147,-0.1085201949810173,0.08062892542507709
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,uncertainty-estimation,density_testlex,-0.0037382167357362804,-0.024287259913712507,0.014489570671973727
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,backtracking,density,-0.001989624862038544,-0.05036847073985396,0.043459305205775955
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,backtracking,density_nontest,-0.001989624862038544,-0.05036847073985396,0.043459305205775955
deepseek_qwen,actions,real,alpha0.25,-0.25,refuse_both,127,backtracking,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,initializing,density,0.007301395990530513,-0.05007389744707998,0.07403045894789125
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,initializing,density_nontest,0.0030545704925902246,-0.05190631745655373,0.0658439754809858
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,initializing,density_testlex,0.004246825497940289,0.0,0.012740476493820868
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,deduction,density,0.12084131588943715,-0.05231765007749352,0.291616029493915
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,deduction,density_nontest,0.11137967112954801,-0.061855084062629975,0.2786630717342426
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,deduction,density_testlex,0.009461644759889138,-0.02186144933781826,0.04026316069885404
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,adding-knowledge,density,-0.1485540907762808,-0.2766589001994404,-0.020362306710315147
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,adding-knowledge,density_nontest,-0.14369587445393403,-0.27161200500628074,-0.01953201854800086
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,adding-knowledge,density_testlex,-0.004858216322346737,-0.014970114360246423,0.004263507251893702
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,example-testing,density,0.016030700289476663,-0.021852650299529694,0.05238875098106026
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,example-testing,density_nontest,0.01189178769501081,-0.026041006547100978,0.046906597012257786
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,example-testing,density_testlex,0.004138912594465855,-0.006885629690835227,0.018058650611325625
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,uncertainty-estimation,density,-0.02505045291032889,-0.11454015204758165,0.06480543464123027
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,uncertainty-estimation,density_nontest,-0.021683406630623164,-0.10727518640733164,0.06618235125116838
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,uncertainty-estimation,density_testlex,-0.0033670462797057267,-0.020994597363525234,0.014097822287045363
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,backtracking,density,-0.0034211701920129085,-0.04933372716665186,0.03974287902175309
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,backtracking,density_nontest,-0.0034211701920129085,-0.04933372716665186,0.03974287902175309
deepseek_qwen,actions,real,alpha0.25,-0.25,same,141,backtracking,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,initializing,density,0.0016172490122899675,-0.40425727422541724,0.2921971147194449
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,initializing,density_nontest,0.0016172490122899675,-0.40425727422541724,0.2921971147194449
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,initializing,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,deduction,density,0.5282209677738577,-0.6923611225519268,2.07478616053044
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,deduction,density_nontest,0.6400493243377525,-0.6975087029383549,2.293358437926247
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,deduction,density_testlex,-0.1118283565638952,-0.4876496052966641,0.21371918528749104
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,adding-knowledge,density,0.18821391845511753,-0.10656422164161254,0.4496112430563163
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,adding-knowledge,density_nontest,0.18821391845511753,-0.10656422164161254,0.4496112430563163
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,adding-knowledge,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,example-testing,density,0.17170847900860922,-0.15151515151515152,0.5741890259382145
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,example-testing,density_nontest,0.17170847900860922,-0.15151515151515152,0.5741890259382145
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,example-testing,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,uncertainty-estimation,density,0.05997977726556943,-0.7563893985227975,0.662569739607517
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,uncertainty-estimation,density_nontest,0.05997977726556943,-0.7563893985227975,0.662569739607517
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,uncertainty-estimation,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,backtracking,density,-0.11316526610644258,-0.22745098039215686,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,backtracking,density_nontest,-0.11316526610644258,-0.22745098039215686,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,lost,5,backtracking,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,initializing,density,0.21271939005889406,-0.21017531555014418,0.6316836548517284
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,initializing,density_nontest,0.21271939005889406,-0.21017531555014418,0.6316836548517284
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,initializing,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,deduction,density,0.2119519503322221,-0.29062370252011793,0.666453039423028
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,deduction,density_nontest,0.1913953990286134,-0.2980715804951466,0.6457491651903946
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,deduction,density_testlex,0.02055655130360871,-0.06374840628984277,0.1254180602006689
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,adding-knowledge,density,-0.5437087887208559,-0.9498097576886166,-0.10357347985955569
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,adding-knowledge,density_nontest,-0.5208150158270829,-0.9231193860446449,-0.08753119028060719
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,adding-knowledge,density_testlex,-0.022893772893772892,-0.06868131868131867,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,example-testing,density,0.47320160040104314,0.28877849099537045,0.7054704405091444
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,example-testing,density_nontest,0.4467675533484395,0.27124144719119975,0.6740737428429634
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,example-testing,density_testlex,0.026434047052603753,0.0,0.07930214115781126
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,uncertainty-estimation,density,-0.14946181333761338,-0.30186312226218703,0.0024190290919208503
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,uncertainty-estimation,density_nontest,-0.14946181333761338,-0.30186312226218703,0.0024190290919208503
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,uncertainty-estimation,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,backtracking,density,-0.02160216885293564,-0.16787534347199037,0.1275962143411404
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,backtracking,density_nontest,-0.02160216885293564,-0.16787534347199037,0.1275962143411404
deepseek_qwen,actions,real,alpha0.3,-0.3,comply_both,13,backtracking,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,initializing,density,0.037656496152296846,-0.024361374375566184,0.1056250149859589
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,initializing,density_nontest,0.037656496152296846,-0.024361374375566184,0.1056250149859589
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,initializing,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,deduction,density,0.13875757732772745,-0.03860994505335799,0.32473066637097486
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,deduction,density_nontest,0.14133024546050948,-0.04272989999516523,0.32720383521494073
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,deduction,density_testlex,-0.002572668132782052,-0.032687467329199124,0.02678550570414431
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,adding-knowledge,density,-0.14788127668563864,-0.2903431675428069,-0.015053476382407508
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,adding-knowledge,density_nontest,-0.14567891825690835,-0.2835099790421477,-0.012806774318522987
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,adding-knowledge,density_testlex,-0.0022023584287302923,-0.012157336750646409,0.007062094357317177
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,example-testing,density,-0.01352974062873753,-0.04722171634302116,0.018032647066579175
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,example-testing,density_nontest,-0.014464808170262508,-0.04733671505244663,0.015387363826441009
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,example-testing,density_testlex,0.0009350675415249813,-0.011289230074508919,0.014094432699083862
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,uncertainty-estimation,density,-0.0027640522226427293,-0.10115446278914673,0.0904477390520693
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,uncertainty-estimation,density_nontest,-0.0012492327456307517,-0.09643641622670034,0.08610174137635195
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,uncertainty-estimation,density_testlex,-0.00151481947701199,-0.021204257829302887,0.020013576807372674
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,backtracking,density,-0.00767109698223206,-0.05311038681032948,0.03705539516859241
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,backtracking,density_nontest,-0.00767109698223206,-0.05311038681032948,0.03705539516859241
deepseek_qwen,actions,real,alpha0.3,-0.3,refuse_both,129,backtracking,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,initializing,density,0.05368338080571772,-0.017153370504115754,0.12515959316225245
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,initializing,density_nontest,0.05368338080571772,-0.017153370504115754,0.12515959316225245
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,initializing,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,deduction,density,0.14545847063095585,-0.030552867238005148,0.32310222446395276
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,deduction,density_nontest,0.14591367501251903,-0.03360007395622148,0.3226663745760146
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,deduction,density_testlex,-0.000455204381563181,-0.030049109869192073,0.029305914123950377
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,adding-knowledge,density,-0.18411900666069372,-0.3131932475163868,-0.05692170850378712
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,adding-knowledge,density_nontest,-0.1800223638091074,-0.31080383090334035,-0.05477459672482999
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,adding-knowledge,density_testlex,-0.004096642851586305,-0.013942064087765885,0.005748778384593274
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,example-testing,density,0.03103017087398887,-0.01018090806921995,0.07421735048453848
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,example-testing,density_nontest,0.027760689715252456,-0.012519004118693488,0.06992021510911059
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,example-testing,density_testlex,0.003269481158736418,-0.007835690619209872,0.015796120050512386
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,uncertainty-estimation,density,-0.01619412894443582,-0.1076146232189409,0.07373500573741086
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,uncertainty-estimation,density_nontest,-0.014817990123770011,-0.0994430758587183,0.06741631246715565
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,uncertainty-estimation,density_testlex,-0.0013761388206658218,-0.01914588716678928,0.018320167181903903
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,backtracking,density,-0.008946476801380982,-0.052957335338880834,0.03245727693586407
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,backtracking,density_nontest,-0.008946476801380982,-0.052957335338880834,0.03245727693586407
deepseek_qwen,actions,real,alpha0.3,-0.3,same,142,backtracking,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,initializing,density,0.20452793068877942,0.039265627834031876,0.4359700914550663
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,initializing,density_nontest,0.20452793068877942,0.039265627834031876,0.4359700914550663
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,initializing,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,deduction,density,-0.023541277203772564,-0.6099384561005072,0.5482150634466869
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,deduction,density_nontest,0.10693590450729033,-0.6493575159557036,0.824118519931415
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,deduction,density_testlex,-0.13047718171106312,-0.4622556093144328,0.16205176875207403
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,adding-knowledge,density,0.8804735462057952,0.39650813447896377,1.4098877220035309
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,adding-knowledge,density_nontest,0.8804735462057952,0.39650813447896377,1.4098877220035309
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,adding-knowledge,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,example-testing,density,-0.12358187842809192,-0.3278018278018278,0.027487517795090805
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,example-testing,density_nontest,-0.12358187842809192,-0.3278018278018278,0.027487517795090805
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,example-testing,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,uncertainty-estimation,density,-0.14069091296539996,-0.5803742275465408,0.19276705207151246
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,uncertainty-estimation,density_nontest,-0.14069091296539996,-0.5803742275465408,0.19276705207151246
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,uncertainty-estimation,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,backtracking,density,-0.2524490106234278,-0.5834157207398175,-0.02700340927272951
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,backtracking,density_nontest,-0.2524490106234278,-0.5834157207398175,-0.02700340927272951
deepseek_qwen,actions,real,alpha0.35,-0.35,lost,6,backtracking,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,initializing,density,-0.11172059393524358,-0.3714825097933567,0.19696470485501716
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,initializing,density_nontest,-0.11172059393524358,-0.3714825097933567,0.19696470485501716
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,initializing,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,deduction,density,0.6337181577356682,-0.10115533787682775,1.3572652056694299
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,deduction,density_nontest,0.5518515622611423,-0.17689374981131056,1.2759958923277968
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,deduction,density_testlex,0.08186659547452597,-0.021050090273350884,0.18474868157780225
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,adding-knowledge,density,-0.5166624861056476,-1.1112533455732472,0.12149529993904387
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,adding-knowledge,density_nontest,-0.49186089880406025,-1.0826867665921946,0.13596873592401504
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,adding-knowledge,density_testlex,-0.0248015873015873,-0.0744047619047619,0.0
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,example-testing,density,0.11607617177223119,-0.08773641560190641,0.337187296176161
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,example-testing,density_nontest,0.06602612172218114,-0.09560051345215036,0.23936560711709726
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,example-testing,density_testlex,0.05005005005005005,0.0,0.15015015015015015
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,uncertainty-estimation,density,-0.046226216012236164,-0.28880925539690216,0.22359449229368544
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,uncertainty-estimation,density_nontest,-0.10122194554449433,-0.32530846298169946,0.13369371230107677
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,uncertainty-estimation,density_testlex,0.054995729532258175,0.0,0.13457356329263828
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,backtracking,density,-0.002012164938758309,-0.12708497113284015,0.12178475544549691
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,backtracking,density_nontest,-0.002012164938758309,-0.12708497113284015,0.12178475544549691
deepseek_qwen,actions,real,alpha0.35,-0.35,comply_both,12,backtracking,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.35,-0.35,refuse_both,129,initializing,density,0.0371982585971097,-0.027239489547031034,0.1051049596913683
deepseek_qwen,actions,real,alpha0.35,-0.35,refuse_both,129,initializing,density_nontest,0.0371982585971097,-0.027239489547031034,0.1051049596913683
deepseek_qwen,actions,real,alpha0.35,-0.35,refuse_both,129,initializing,density_testlex,0.0,0.0,0.0
deepseek_qwen,actions,real,alpha0.35,-0.35,refuse_both,129,deduction,density,0.15231784028309173,-0.015193634929875107,0.32736676624721317
