model,family,framing,arm,signed_alpha,flip_class,n,behaviour,metric,delta_density,ci_lo,ci_hi
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,initializing,density,0.014698839735204134,-0.11912584440331515,0.15186777111094454
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,initializing,density_nontest,0.014698839735204134,-0.11912584440331515,0.15186777111094454
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,initializing,density_testlex,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,deduction,density,-0.45489778197889497,-0.9657427626862006,0.11548568473125781
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,deduction,density_nontest,-0.5336620085048764,-1.089973913307396,0.06469957292364582
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,deduction,density_testlex,0.07876422652598143,-0.10754462052885405,0.23125029149754586
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,adding-knowledge,density,0.05208534859719884,-0.5485939022446094,0.70263514360187
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,adding-knowledge,density_nontest,-0.051005891364612366,-0.6186096593787618,0.49690479585833586
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,adding-knowledge,density_testlex,0.1030912399618112,-0.13830403708711608,0.41452578713540655
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,example-testing,density,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,example-testing,density_nontest,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,example-testing,density_testlex,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,uncertainty-estimation,density,0.0636950874376369,-0.26054804788397584,0.3888227724811875
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,uncertainty-estimation,density_nontest,-0.0017857873368424925,-0.30772505754824603,0.34249996585839376
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,uncertainty-estimation,density_testlex,0.06548087477447939,-0.07870370370370369,0.2170405764664951
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,backtracking,density,-0.015721715094257793,-0.19893801694555655,0.17289385869356075
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,backtracking,density_nontest,-0.015721715094257793,-0.19893801694555655,0.17289385869356075
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,refuse_both,10,backtracking,density_testlex,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,initializing,density,0.002144808721834836,-0.11230594436346349,0.11469491444901302
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,initializing,density_nontest,0.0021429918457370684,-0.11109933738220308,0.1143678402996258
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,initializing,density_testlex,1.816876097765055e-06,-0.0018634466308884918,0.001868897259181787
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,deduction,density,0.0391806232709294,-0.21207794761707055,0.2934605013670072
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,deduction,density_nontest,0.060458107683210034,-0.19634441235730674,0.31621086882544613
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,deduction,density_testlex,-0.02127748441228061,-0.06532807614571351,0.02017752557283953
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,adding-knowledge,density,0.016073547054103812,-0.17345567411723636,0.20240385407497394
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,adding-knowledge,density_nontest,0.0019637878285224375,-0.18668580564659135,0.18551580260744002
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,adding-knowledge,density_testlex,0.014109759225581364,-0.01124268048248016,0.04457769562893806
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,example-testing,density,-0.0013958336583121509,-0.10900962094563695,0.10873141725676953
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,example-testing,density_nontest,-0.0031727830790804247,-0.1098405763390156,0.10492365748847898
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,example-testing,density_testlex,0.0017769494207682704,-0.005796335447498237,0.011127183709803048
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,uncertainty-estimation,density,0.014941353686432316,-0.1147844374072545,0.13648618776697735
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,uncertainty-estimation,density_nontest,-0.01130021841482227,-0.13754388229032619,0.10786515303305486
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,uncertainty-estimation,density_testlex,0.026241572101254582,-0.007075435816329145,0.062144572822366115
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,backtracking,density,0.003527633213229712,-0.06009314841050556,0.06653835567811713
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,backtracking,density_nontest,0.0031871878040551833,-0.06090674848075692,0.06629966568366588
qwen3_4b,steer_actions,fake,random_samerows_aware,0.05,same,129,backtracking,density_testlex,0.00034044540917452904,-0.0037853741769525787,0.004740183320657647
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,initializing,density,0.004229818216146759,-0.11305269757030256,0.116555914821379
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,initializing,density_nontest,0.0017404074295604588,-0.1135703317328613,0.11361353239926392
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,initializing,density_testlex,0.0024894107865862966,0.0,0.006941791073889341
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,deduction,density,0.23634519803963142,-0.04922791198409016,0.5163237365779365
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,deduction,density_nontest,0.25052111747502076,-0.0320777896363761,0.524289104137494
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,deduction,density_testlex,-0.014175919435389376,-0.05966955564950251,0.026588131500276557
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,adding-knowledge,density,-0.07715776928627521,-0.25731613461945274,0.11057377226129483
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,adding-knowledge,density_nontest,-0.0772895909346154,-0.2538611204964741,0.10827498347337243
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,adding-knowledge,density_testlex,0.0001318216483402041,-0.017788232574559526,0.018011875835646965
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,example-testing,density,-0.02349895276896799,-0.13569716007709576,0.08495411947773215
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,example-testing,density_nontest,-0.022037290437740442,-0.13497502778487916,0.0885322542318295
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,example-testing,density_testlex,-0.0014616623312275485,-0.013675213675213675,0.009290226681531028
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,uncertainty-estimation,density,0.03247170174554321,-0.11521226046918943,0.17136497647026797
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,uncertainty-estimation,density_nontest,0.020605108194130233,-0.12528213909965227,0.1638413706667571
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,uncertainty-estimation,density_testlex,0.011866593551412985,-0.01943789349585306,0.04340409292947278
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,backtracking,density,0.07286381666221088,0.0076740500407731695,0.14618997399772393
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,backtracking,density_nontest,0.06752033110585642,0.0034728283775761113,0.13802135481229838
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,comply_both,117,backtracking,density_testlex,0.005343485556354448,-0.002497944636309416,0.01693455355767886
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,initializing,density,0.0404389136973382,-0.07715483671475554,0.15369535323154648
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,initializing,density_nontest,0.0404389136973382,-0.07715483671475554,0.15369535323154648
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,initializing,density_testlex,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,deduction,density,0.03169380479523632,-0.6578122176446037,0.7964481811784042
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,deduction,density_nontest,0.039945459950760626,-0.6194732882525564,0.7811608990767471
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,deduction,density_testlex,-0.008251655155524208,-0.21297867082101712,0.21048677581348077
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,adding-knowledge,density,-0.035395441801130204,-0.4134472139237094,0.36404612979153717
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,adding-knowledge,density_nontest,-0.05378877476750284,-0.47314687007970685,0.3992905297037462
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,adding-knowledge,density_testlex,0.01839333296637262,-0.11785746591518433,0.15221524912806725
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,example-testing,density,0.026802465826856074,0.0,0.08040739748056822
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,example-testing,density_nontest,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,example-testing,density_testlex,0.026802465826856074,0.0,0.08040739748056822
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,uncertainty-estimation,density,0.3008665181251136,-0.17558723436531476,0.8056038863734264
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,uncertainty-estimation,density_nontest,0.23800561364299044,-0.2689519671788231,0.801643817290718
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,uncertainty-estimation,density_testlex,0.06286090448212324,-0.07978388907769209,0.20011149184790902
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,backtracking,density,-0.01499172977381907,-0.2682222081840048,0.20130117350468044
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,backtracking,density_nontest,-0.01499172977381907,-0.2682222081840048,0.20130117350468044
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,refuse_both,13,backtracking,density_testlex,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,initializing,density,0.007850727764265899,-0.092907695534067,0.1146934711859855
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,initializing,density_nontest,0.00561025805633823,-0.09483323308550125,0.11232536240672047
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,initializing,density_testlex,0.002240469707927667,0.0,0.006042842407480436
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,deduction,density,0.2158800587151919,-0.050041617725789314,0.49060159025266453
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,deduction,density_nontest,0.22946355172259475,-0.03292716850786756,0.4941293196922891
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,deduction,density_testlex,-0.013583493007402865,-0.0575263053959027,0.03021994335337722
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,adding-knowledge,density,-0.07298153653776071,-0.24871963630903912,0.10287914531788528
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,adding-knowledge,density_nontest,-0.07493950931790415,-0.24741509491092714,0.09992230129329771
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,adding-knowledge,density_testlex,0.0019579727801434465,-0.019836777281920737,0.022605285545242843
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,example-testing,density,-0.01846881090938559,-0.12436625660241044,0.0868010000687817
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,example-testing,density_nontest,-0.0198335613939664,-0.12637029037796824,0.08265185211528592
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,example-testing,density_testlex,0.001364750484580814,-0.009627445725006699,0.011041450596063535
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,uncertainty-estimation,density,0.059311183383500256,-0.06877488483434305,0.19328379531430623
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,uncertainty-estimation,density_nontest,0.04234515873901625,-0.08881813578329927,0.17816344573408588
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,uncertainty-estimation,density_testlex,0.016966024644484008,-0.015911375375798373,0.04902695180636265
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,backtracking,density,0.06407826201860788,0.0008846730452267772,0.13378972247754348
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,backtracking,density_nontest,0.059269125017888884,-0.002461062368180756,0.1273378580448592
qwen3_4b,steer_actions,fake,shuffled_aware,0.05,same,130,backtracking,density_testlex,0.004809137000719004,-0.0022481501726784744,0.015420476958938499
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,initializing,density,-0.0844833962455995,-0.31255195212966896,0.12490630024158703
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,initializing,density_nontest,-0.06051407697426679,-0.3063326223900749,0.16903543844703908
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,initializing,density_testlex,-0.023969319271332695,-0.07190795781399809,0.0
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,deduction,density,-0.20237691273206154,-0.7966766281806273,0.5139392946018853
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,deduction,density_nontest,-0.09022466430736069,-0.9486384251788392,0.8668007659886902
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,deduction,density_testlex,-0.11215224842470085,-0.45864326266030003,0.21285244027474623
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,adding-knowledge,density,-0.9875184701321145,-1.6082934114728982,-0.4132560002860704
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,adding-knowledge,density_nontest,-1.0336014194408703,-1.633053243030692,-0.47514229715632567
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,adding-knowledge,density_testlex,0.04608294930875576,0.0,0.1382488479262673
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,example-testing,density,0.10582010582010581,0.0,0.3174603174603175
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,example-testing,density_nontest,0.10582010582010581,0.0,0.3174603174603175
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,example-testing,density_testlex,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,uncertainty-estimation,density,0.5090484827154063,0.3301743820561883,0.6937032093019178
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,uncertainty-estimation,density_nontest,0.44095898342339485,0.13854040010403065,0.7011460409788014
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,uncertainty-estimation,density_testlex,0.06808949929201141,-0.15256925069538282,0.32404062605643913
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,backtracking,density,-0.19456202574726333,-0.5891759814103035,0.2206943040385823
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,backtracking,density_nontest,-0.17059270647593064,-0.5650377494273809,0.22991646651164613
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,gained,7,backtracking,density_testlex,-0.023969319271332695,-0.07190795781399809,0.0
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,initializing,density,-0.15309554789757723,-0.978811976177562,0.4282210038772317
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,initializing,density_nontest,-0.15309554789757723,-0.978811976177562,0.4282210038772317
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,initializing,density_testlex,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,deduction,density,-0.6057529668285213,-2.341905140436827,1.1293466268636236
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,deduction,density_nontest,-0.6324922909847542,-2.269884047554133,1.004736034963312
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,deduction,density_testlex,0.026739324156232813,-0.10669791538176883,0.18691588785046725
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,adding-knowledge,density,0.2452009636940818,-0.815825590024118,1.2700136286091408
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,adding-knowledge,density_nontest,0.24934716513568417,-0.580194217982878,1.165200033195313
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,adding-knowledge,density_testlex,-0.004146201441602349,-0.2459016393442623,0.23346303501945526
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,example-testing,density,-0.027500211629290415,-0.36632740268821384,0.36579398091509663
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,example-testing,density_nontest,-0.17675394297257402,-0.36632740268821384,0.0
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,example-testing,density_testlex,0.1492537313432836,0.0,0.4477611940298508
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,uncertainty-estimation,density,-0.13094927812109564,-0.7339174751503859,0.48464016693687845
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,uncertainty-estimation,density_nontest,0.04204772689486695,-0.7271737849634468,0.8238904867818645
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,uncertainty-estimation,density_testlex,-0.17299700501596255,-0.386638989760153,-0.006743690186939067
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,backtracking,density,0.27125118639991264,0.10562475573101024,0.43687761706881495
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,backtracking,density_nontest,0.24534445064861726,0.058058290089287666,0.43687761706881495
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,lost,5,backtracking,density_testlex,0.025906735751295335,0.0,0.077720207253886
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,initializing,density,0.07797164965821861,-0.03589988712508911,0.18745881102879922
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,initializing,density_nontest,0.07589118692207558,-0.03842857747433343,0.18443439616663543
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,initializing,density_testlex,0.0020804627361430492,-0.0028827997751416173,0.009124187983570765
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,deduction,density,0.19987858537450628,-0.06391877998468772,0.47442255563486296
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,deduction,density_nontest,0.19894630799490337,-0.05829077064798847,0.4753024432360962
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,deduction,density_testlex,0.0009322773796029989,-0.052157252182819594,0.05176952113334934
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,adding-knowledge,density,-0.05591642338771682,-0.25179091978131296,0.14084787598355378
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,adding-knowledge,density_nontest,-0.052010696645487055,-0.24734409151689352,0.14206363563319657
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,adding-knowledge,density_testlex,-0.0039057267422297646,-0.01637784300323,0.007379169991583378
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,example-testing,density,-0.04130204887643112,-0.13481297781125104,0.05289028423409158
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,example-testing,density_nontest,-0.03918075091904592,-0.1317484428118815,0.055360704243631265
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,example-testing,density_testlex,-0.002121297957385201,-0.006363893872155603,0.0
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,uncertainty-estimation,density,-0.03249217596308764,-0.1650638340533264,0.09090133447201254
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,uncertainty-estimation,density_nontest,-0.03764421065716957,-0.16524055731043105,0.07935149259217694
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,uncertainty-estimation,density_testlex,0.005152034694081923,-0.02517012759799996,0.037485519604477734
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,backtracking,density,0.007343065834439419,-0.0629104208922416,0.07621430823252547
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,backtracking,density_nontest,0.00866486732085201,-0.06212731064354466,0.07675431991094074
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,comply_both,119,backtracking,density_testlex,-0.0013218014864125923,-0.0043241996627124265,0.0003587952034746489
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,initializing,density,0.0694760721849993,-0.2272352280258009,0.36964748206623405
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,initializing,density_nontest,0.0694760721849993,-0.2272352280258009,0.36964748206623405
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,initializing,density_testlex,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,deduction,density,0.6841678836080181,-0.12228063008824451,1.6626480952275036
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,deduction,density_nontest,0.5529689710365793,-0.18173448754459023,1.6138140531131369
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,deduction,density_testlex,0.1311989125714389,-0.14626604851426206,0.409343401450488
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,adding-knowledge,density,0.007181092041838477,-0.4800431343648241,0.5314489284360413
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,adding-knowledge,density_nontest,0.055189517479085536,-0.46784187844172104,0.5649282588276643
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,adding-knowledge,density_testlex,-0.04800842543724706,-0.20881949210706932,0.10271460014673513
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,example-testing,density,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,example-testing,density_nontest,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,example-testing,density_testlex,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,uncertainty-estimation,density,0.0050146090381557925,-0.38566695715707894,0.3797289519177321
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,uncertainty-estimation,density_nontest,-0.06140883356813891,-0.42281205491113594,0.2591478212458744
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,uncertainty-estimation,density_testlex,0.06642344260629465,-0.1087419498035915,0.22531234286156346
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,backtracking,density,-0.11631962988347197,-0.3043098740217758,0.11197969104044347
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,backtracking,density_nontest,-0.11631962988347197,-0.3043098740217758,0.11197969104044347
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,refuse_both,10,backtracking,density_testlex,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,initializing,density,0.0773130777610698,-0.03065722186156667,0.18251179895566377
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,initializing,density_nontest,0.07539389120602312,-0.032225938176809264,0.18092979864435818
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,initializing,density_testlex,0.001919186555046689,-0.002917651039111039,0.007603871356828976
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,deduction,density,0.23742039143911967,-0.01600678572229153,0.49746682944410553
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,deduction,density_nontest,0.22638992528495572,-0.025393010947410682,0.490484881041062
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,deduction,density_testlex,0.011030466154163926,-0.04089701066129349,0.06704593284157562
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,adding-knowledge,density,-0.05102514312185983,-0.24617286694228308,0.13597696366653586
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,adding-knowledge,density_nontest,-0.043700602527303144,-0.23797844682476993,0.14193665484333087
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,adding-knowledge,density_testlex,-0.007324540594556687,-0.024792621284410572,0.009139164026982878
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,example-testing,density,-0.038100339661203894,-0.12611969479014518,0.05045193903589026
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,example-testing,density_nontest,-0.036143483405941576,-0.123652242537337,0.0525923795690344
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,example-testing,density_testlex,-0.0019568562552623172,-0.005870568765786952,0.0
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,uncertainty-estimation,density,-0.02958467324981296,-0.15767458713538637,0.09147041533448975
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,uncertainty-estimation,density_nontest,-0.039486429487477284,-0.16301578621908555,0.0780619261601832
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,uncertainty-estimation,density_testlex,0.009901756237664304,-0.022272219052860007,0.04251945395507943
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,backtracking,density,-0.00224318964756923,-0.06816195459895419,0.05959666803017369
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,backtracking,density_nontest,-0.0010238533926614844,-0.06792462578748092,0.06118579630481302
qwen3_4b,steer_actions,fake,shuffled_samerows_aware,0.05,same,129,backtracking,density_testlex,-0.0012193362549077402,-0.003988990386533168,0.00033098162180994744
qwen3_4b,steer_actions,fake,unaware,-0.1,gained,5,initializing,density,-0.004323283255557242,-0.41575400849318367,0.5536733660441803
qwen3_4b,steer_actions,fake,unaware,-0.1,gained,5,initializing,density_nontest,-0.004323283255557242,-0.41575400849318367,0.5536733660441803
qwen3_4b,steer_actions,fake,unaware,-0.1,gained,5,initializing,density_testlex,0.0,0.0,0.0
qwen3_4b,steer_actions,fake,unaware,-0.1,gained,5,deduction,density,0.8706414670764453,-0.759864833233149,2.5011477673860396
qwen3_4b,steer_actions,fake,unaware,-0.1,gained,5,deduction,density_nontest,1.1520571795116705,-0.6462284695967854,2.950342828620126
qwen3_4b,steer_actions,fake,unaware,-0.1,gained,5,deduction,density_testlex,-0.281415712435225,-0.4859915980306232,-0.07254125356076613
qwen3_4b,steer_actions,fake,unaware,-0.1,gained,5,adding-knowledge,density,-1.8961154343769882,-2.374492929243782,-1.2337219681563554
qwen3_4b,steer_actions,fake,unaware,-0.1,gained,5,adding-knowledge,density_nontest,-1.8961154343769882,-2.374492929243782,-1.2337219681563554
