model,family,framing,arm,signed_alpha,n_pairs,metric,behaviour,base_mean,arm_mean,delta,ci_lo,ci_hi,p_paired_t,p_wilcoxon
qwen3_4b,steer_actions,real,baseline_seed1,0.0,149,n_spans_counted,,24.624161073825505,24.85234899328859,0.22818791946308725,-2.684731543624161,3.0134228187919465,0.8776010315182203,0.5474199604504353
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density,initializing,0.6143226705511321,0.8975176281054382,0.283194957554306,0.18313830287722374,0.37991489284486774,1.2624756356374978e-07,1.4034240203725764e-08
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density,deduction,4.160037871122034,4.682044246626132,0.5220063755040993,0.2656450933265853,0.7727626943023946,0.00015161225704297826,0.0001181718731370428
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density,adding-knowledge,1.56968172651527,1.94868543617921,0.37900370966393976,0.19079213408438844,0.5642873047651571,0.00010878844766174412,0.00021384721982815815
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density,example-testing,0.24243590058771902,0.20866583866751157,-0.033770061920207456,-0.11846470691878593,0.048067546063257444,0.4344365160635837,0.43987104204707905
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density,uncertainty-estimation,0.7208768794902509,0.30267057808178743,-0.4182063014084635,-0.5525416617669531,-0.2935085042999642,5.097046472556528e-09,4.272619198309843e-08
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density,backtracking,0.2792816538193052,0.12171737685993404,-0.15756427695937117,-0.22922847702117083,-0.09338744014589133,3.328712878476991e-05,6.0875778322200475e-05
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,coverage,initializing,0.10724960273226813,0.15831220360458143,0.05106260087231329,0.0388814784869526,0.06331422378728925,9.058280240588747e-14,1.5531778071287978e-12
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,coverage,deduction,0.5075862463400163,0.5249070535713737,0.017320807231357413,-0.007985277781711627,0.042576162683038724,0.19520707082506092,0.14845483529972003
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,coverage,adding-knowledge,0.21293079944413223,0.23539902021524428,0.022468220771112067,-0.0024200009954233287,0.04711461366734019,0.08126761643831702,0.1217798217850022
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,coverage,example-testing,0.03651186485368786,0.02687503571616558,-0.00963682913752228,-0.021748921600475247,0.0017290315600072203,0.10777248824707535,0.2655979838380882
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,coverage,uncertainty-estimation,0.09322868635509086,0.0379558053716116,-0.05527288098347927,-0.07347819973748992,-0.03891499530611301,7.66524768039045e-09,2.0292113355585474e-08
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,coverage,backtracking,0.042492800274804655,0.01655088152102342,-0.02594191875378123,-0.036419657715882466,-0.016425179182823074,3.841952323378898e-06,3.3106059735823907e-06
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,any,adding-knowledge,0.9865771812080537,0.9798657718120806,-0.006711409395973154,-0.03355704697986577,0.020134228187919462,0.6562419878969388,1.0
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,any,example-testing,0.3624161073825503,0.26174496644295303,-0.10067114093959731,-0.19463087248322147,-0.006711409395973154,0.038936502679994836,0.039359508888249725
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,any,uncertainty-estimation,0.7516778523489933,0.38926174496644295,-0.3624161073825503,-0.46308724832214765,-0.26174496644295303,1.6818560383949845e-11,3.443424452341863e-10
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,any,backtracking,0.5100671140939598,0.2348993288590604,-0.2751677852348993,-0.3825503355704698,-0.18120805369127516,4.3658845109401956e-07,1.1399198439228832e-06
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density_testlex,initializing,0.0,0.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density_testlex,deduction,0.15685500742414873,0.234416659352813,0.07756165192866421,0.012415361365035661,0.14172062340307204,0.020580321660273727,0.02459213187565865
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density_testlex,adding-knowledge,0.016174819625802896,0.0027171697959405485,-0.013457649829862348,-0.027673684962017307,-0.0007490208542293589,0.05268034062809255,0.109375
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density_testlex,example-testing,0.0019397136982581373,0.0039019822069611366,0.001962268508702999,-0.005819141094774412,0.011705946620883409,0.6540091979317043,
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density_testlex,uncertainty-estimation,0.13208718447944748,0.03076233602206582,-0.10132484845738167,-0.14238080477502701,-0.061672710824750274,2.9872169074463537e-06,1.1757408200376568e-05
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density_testlex,backtracking,0.0037343316481231216,0.0,-0.0037343316481231216,-0.00935920115426685,0.0,0.15802982544926858,
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density_nontest,initializing,0.6143226705511321,0.8975176281054382,0.283194957554306,0.18313830287722374,0.37991489284486774,1.2624756356374978e-07,1.4034240203725764e-08
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density_nontest,deduction,4.003182863697885,4.447627587273319,0.4444447235754352,0.18103426911192275,0.7063067765070653,0.0018156488784132016,0.0009147369496243138
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density_nontest,adding-knowledge,1.553506906889467,1.9459682663832694,0.3924613594938022,0.19990964086741422,0.5783094014814318,7.649434383567928e-05,0.00014433715134613663
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density_nontest,example-testing,0.2404961868894609,0.20476385646055045,-0.035732330428910455,-0.12022844297944767,0.046650734355929105,0.4090057015238439,0.38958379885936767
qwen3_4b,steer_actions,real,bt_neg,-0.25,149,density_nontest,uncertainty-estimation,0.5887896950108035,0.2719082420597217,-0.31688145295108183,-0.4458145589826244,-0.19409431099543478,3.4469794565436e-06,3.404914488790693e-05
